Price,Ticker,mean_return,volatility,cumulative_return,sharpe_ratio,sortino_ratio,max_drawdown,var_95,beta,liquidity,hierarchical_cluster,gmm_cluster,dbscan_cluster
Close,CDW,-0.5074059652234795,-0.47548710184315357,0.20488498750509362,-1.2267147507924288,-0.9481182641179937,0.711930099191995,0.46457896770641727,-0.44925751836011346,-0.1154129144482059,3,6,0
Close,CE,-0.59964891337633,-0.4292977038054452,-0.6429921789436297,-2.386239333600403,-1.3702863393239169,-0.03679315924949607,0.40740148266275944,-0.4379556217146697,-0.11541636449176902,3,0,0
Close,CF,-0.4484103653863601,-0.4714831954196466,-0.043002513960442905,0.05223731588024862,-0.3190450996656064,0.0032736131418432198,0.4640843166379123,-0.5036282958698819,-0.11542151874701319,0,8,0
Close,CFG,-0.42557608534738106,-0.46564516029487635,-0.34824151729162545,0.501983165062369,0.12111804687800143,-0.21326749167559325,0.48054035327843203,-0.41810295329774616,-0.11542390862912794,0,2,0
Close,CHD,-0.48918750245931103,-0.50747809778044,-0.046178261524912355,-0.792567917537028,-0.7404368193143305,1.2964496842158446,0.5373806021685755,-0.480449199708304,-0.11541941079586195,3,6,0
Close,CHRW,-0.4644678420762028,-0.4816116957220438,-0.4402340251687303,-0.2512604152100187,-0.4026041870631568,0.9027214985819102,0.5341747291786108,-0.48320112858901826,-0.1154190233601191,3,8,0
Close,CHTR,-0.44892262393769433,-0.4404423455881891,-0.5465670720991409,-0.18719042703219443,-0.31166804223276195,-0.3643450154383492,0.46187085830290414,-0.48489757675128226,-0.11538533794541335,0,8,0
Close,CI,-0.5073337695060919,-0.4762801339819067,-0.34969867061184307,-1.2324716566391847,-0.9712262612077974,0.8173553599657319,0.45937901264438696,-0.46656212086068893,-0.11540552683569409,3,6,0
Close,CINF,-0.45675424851568164,-0.49456062486835084,-0.07113351435089757,0.14508235093335292,-0.23553882453227684,0.12005209831555404,0.5093843720774465,-0.453630687699947,-0.11541806887205563,0,6,0
Close,CL,-0.5079402523464905,-0.5114037602310624,-0.404757557707303,-1.471369447293569,-1.0917938472855013,1.6503651048180685,0.5445040584492671,-0.4900018041802529,-0.11542023916399725,3,6,0
Close,CLX,-0.4639949251853061,-0.5089866051570354,-0.44841583080138875,0.0009853664306855579,-0.3318184379683045,0.6276432784519086,0.5403771435277119,-0.4777514226879407,-0.11541351592566539,0,6,0
Close,CMCSA,-0.4987900603063151,-0.4828068620965548,-0.548272881212878,-1.0397409802051372,-0.8609724245285361,0.38757036166297815,0.5066538576303711,-0.4539805345000891,-0.11542325518216431,3,6,0
Close,CME,-0.44159525732006516,-0.5157042218657448,-0.09737257877168658,1.2347920419668896,0.4539331642426091,1.045141077707988,0.5528538808285262,-0.4940939681375703,-0.11541109613734517,0,2,0
Close,CMG,-0.49278201383972986,-0.4667236373732702,2.7748481400031806,-0.896532793383843,-0.8044007300333977,0.4735852063390771,0.4547248626383787,-0.48138032131237285,-0.11542415275933085,2,5,0
Close,CMI,-0.42637860724633697,-0.4874920879011074,0.03689670460115976,0.7886333658420707,0.2562359813471377,0.746837131412992,0.5143105999937307,-0.482411354503181,-0.11540827194455681,0,2,0
Close,CMS,-0.4580240096790431,-0.518571068513716,-0.24239581286366169,0.5207144484900003,-0.03321203817214607,1.3928487816723127,0.532282522942234,-0.4718826139488395,-0.11542185015196375,0,2,0
Close,CNC,-0.5058081728270075,-0.45943379364856324,-0.4889478293257434,-1.1436584781541512,-0.9233597291752023,0.8463928359697939,0.4391236809555645,-0.4786538291443647,-0.1154205949017164,3,0,0
Close,CNP,-0.4735999032494284,-0.5006108238359024,-0.3784236215450988,-0.33366380793706446,-0.530756424881063,0.044988900435891696,0.5150806008779709,-0.4803313791765321,-0.11542457185854728,0,6,0
Close,COF,-0.4093980947270926,-0.4567877859719219,-0.04838971887251087,0.7179812927560271,0.4634735455839755,0.024887118073257834,0.49430998028989853,-0.4240940850615589,-0.11541697446224612,0,2,0
Close,COO,-0.47170163432294815,-0.49360785483789527,-0.2810811811573103,-0.3337023471977193,-0.3876717742855274,0.6845660623279033,0.5188497371244017,-0.4635083497901198,-0.11541902256369682,3,6,0
Close,COP,-0.5095421997500075,-0.48726922021264735,-0.08095438299918344,-1.3692836967723225,-1.0863600279270198,-0.4388844880059836,0.49491357899271576,-0.48293190173964395,-0.11542012275048956,8,6,0
Close,COR,-0.46959217187107777,-0.507646465703004,0.18029838848322122,-0.0883196276984467,-0.31212033762132935,1.2947079572957183,0.542744786181421,-0.4599211672225904,-0.1154145459926049,3,6,0
Close,COST,-0.45727232647391663,-0.5082853900936946,1.407495116645041,0.3227978215778369,-0.011387171884750436,1.310427832187798,0.538018555438641,-0.4771116876988732,-0.11538660490973328,2,2,0
Close,CPAY,-0.42809839652433546,-0.4882424929330298,-0.1901464588595314,0.8330941254515183,0.32484889688116825,0.4759857698392848,0.5084661417393275,-0.4659037390241222,-0.11540341850106602,0,2,0
Close,CPB,-0.5185650415109632,-0.4954123375586643,-0.5449561406488221,-1.6728338333990915,-1.2000086138127712,1.2924203472292766,0.494409639192598,-0.47052701415857745,-0.11542309664400005,3,6,0
Close,CPRT,-0.47668242529934923,-0.4882947771332538,1.0969746604470239,-0.47484462604832556,-0.5390016545341807,0.7601830591763381,0.5249361403034897,-0.46957826144414566,-0.11542399006383468,2,8,0
Close,CPT,-0.46783748754748067,-0.5034289919908785,-0.30251459751114884,-0.08018124288740984,-0.2812656856709065,0.47205880808447076,0.5367835314959726,-0.4831174121914694,-0.1154176009048934,3,6,0
